userId,Movie_id,Movie_Title,Rating,Votes,timestamp
8084,8084,Lakeer Ka Fakeer,5.4,129,1054038097
8091,8091,Lakhon Ki Baat,6.8,126,1054038348
8092,8092,Lakhon Me Ek,7,69,1054147380
8097,8097,Lakshmanrekha,4.7,37,1054038151
8098,8098,Lakshmi,5,10,1054036200
8099,8099,Lakshmi,7.9,"1,520",1054038166
8102,8102,Lakshya,7.9,"21,444",1054038365
8103,8103,Lal Baadshah,3.2,588,1054038325
8104,8104,Lal Bangla,5.7,14,1054036164
8114,8114,Lal Kothi,6.2,16,1054038343
8118,8118,Lal Patthar,6.5,117,1054038081
8119,8119,Lal Quila,6.3,9,1054038091
8120,8120,Lal Salaam,6.7,88,1054038138
8121,8121,Lala Hardaul,7.4,8,1054038103
8141,8141,Lambu Dada,4.6,18,1054038493
8142,8142,Lamhaa: The Untold Story of Kashmir,5,626,1054038136
8143,8143,Lamhe,7.4,"2,638",1054038249
8144,8144,Land of the Gods,7.3,278,1054038269
8145,8145,Lanka,5.8,205,1054147515
8153,8153,Lashkar,5.8,43,1054038145
8155,8155,Lashtam Pashtam,6,77,1054036178
8157,8157,Last Chance: The Moment I Finally Embraced the Futility of Existence,8.8,10,1054038315
8160,8160,Lateef,3.4,124,1054147519
8161,8161,Lateef to laden,6.6,7,1054038124
8164,8164,Latt Saheb,6.5,50,1054038148
8167,8167,Lav Kush,6,22,1054038233
8170,8170,Lava Kusa: The Warrior Twins,6.6,32,1054038165
8172,8172,Lavanya Preeti,5.2,9,1054036297
8181,8181,Laxmii,2.4,"49,164",1054038140
8183,8183,Le Gaya Saddam,6.2,18,1054147430
8184,8184,Le Halua Le,5.3,199,1054038063
8186,8186,Leader,7.3,190,1054038545
8187,8187,Leatherface,6.6,8,1054038297
8188,8188,Leaving Home: The Life and Music of Indian Ocean,8.9,94,1054147376
8193,8193,Lekar Hum Deewana Dil,4.9,679,1054036168
8195,8195,Lekin...,7.5,331,1054147479
8196,8196,Lens,6.7,"1,111",1054038187
8198,8198,Let's Be Friends!,5.1,"5,207",1054038561
8199,8199,Let's Bring Our Heroes Home,6.1,"1,404",1054036268
8201,8201,Let's Dance,5.7,19,1054038446
8202,8202,Let's Enjoy,6.3,116,1054147419
8205,8205,Let's Talk About 'It',5.7,14,1054038106
8206,8206,Liar's Dice,6.8,949,1054036192
8207,8207,Libaas,8.2,37,1054036159
8208,8208,LIE,5.9,880,1054038534
8210,8210,Life Express,4.4,47,1054147411
8211,8211,Life in a Metro,7.4,"11,346",1054038485
8212,8212,Life Is Beautiful,5.4,45,1054038099
8213,8213,Life Ki Aisi Ki Taisi,5.5,16,1054038084
8214,8214,Life Ki Toh Lag Gayi,5.3,255,1054038435
8215,8215,Life Mein Kabhie Kabhiee,5.8,271,1054038115
8216,8216,Life Mein Time Nahi Hai Kisi Ko,7.1,23,1054037310
8218,8218,Life of an Outcast,6.6,36,1054147217
8219,8219,Life of Pi,7.9,"5,91,417",1054037596
8220,8220,Life's for Living: Aadmi,6.4,11,1054038057
8221,8221,Life's Good,5.9,7,1054038117
8227,8227,Lihaaf: The Quilt,7.1,29,1054038201
8228,8228,Like Stars on Earth,8.4,"1,75,810",1054037151
8232,8232,Lingaa,5.6,"5,137",1054037584
8233,8233,Lion,8,"2,20,526",1054038460
8235,8235,Lipstick Under My Burkha,6.8,"6,373",1054038288
8236,8236,Listen... Amaya,6.6,588,1054037270
8238,8238,Little Baby,8.6,"1,417",1054037253
8243,8243,Little John,5.1,207,1054037573
8244,8244,Little Singham: Kaal Ka Badla,6.1,12,1054037346
8245,8245,Little Terrors,5.8,102,1054147384
8248,8248,Loafer,5.1,510,1054147183
8249,8249,Loafer,6.5,156,1054037706
8251,8251,LOC: Kargil,5.2,"2,601",1054037169
8254,8254,Loev,5.8,"2,434",1054037838
8256,8256,Login,6.1,99,1054147285
8258,8258,Loha,6,217,1054037231
8259,8259,Loha,5.5,515,1054147299
8260,8260,Lohardaga,7.8,8,1054037147
8262,8262,Loins of Punjab Presents,7,761,1054037352
8269,8269,London,4.4,98,1054147193
8270,8270,London Calling,3.8,8,1054037759
8271,8271,London Confidental,6.4,"1,653",1054037246
8272,8272,London Dreams,5.3,"4,375",1054037964
8274,8274,London Paris New York,5.7,"3,677",1054037657
8275,8275,Long Dark Road,7.7,45,1054036184
8276,8276,Long Live Brij Mohan,6.8,"2,573",1054037203
8279,8279,Loot,3.3,303,1054037160
8280,8280,Lootcase,7.6,"15,188",1054147174
8281,8281,Lootera,7.3,"14,888",1054147198
8284,8284,Lootere,5.1,267,1054037622
8288,8288,Lorni - The Flaneur,7,5,1054037831
8291,8291,Love,5.9,"1,267",1054037862
8294,8294,Love 86,5.7,87,1054037305
8296,8296,Love Aaj Kal,4.7,"6,994",1054037208
8297,8297,Love Aaj Kal,6.8,"15,191",1054147273
8299,8299,Love Alive,7.4,26,1054037132
8302,8302,Love and Shukla,7.4,828,1054037249
8304,8304,Love at Times Square,3.8,205,1054037081
8305,8305,Love Birds,5.1,126,1054036206
8306,8306,Love Breakups Zindagi,5.8,"1,006",1054147190
8310,8310,Love Exchange,5.2,47,1054036290
8311,8311,Love Express,5.3,117,1054037969
8312,8312,Love Game,6,10,1054147453
8313,8313,Love Games,4.3,873,1054037695
8321,8321,Love in India,6.5,246,1054038271
8322,8322,Love in Japan,3.1,15,1054037824
8325,8325,Love in Nepal,3.6,120,1054147312
8328,8328,Love in Tokyo,6.8,154,1054037196
8330,8330,Love Ke Chakkar Mein,4.2,40,1054037511
8331,8331,Love Ke Funday,6.6,13,1054037200
8332,8332,Love Ke Liye Kuch Bhi Karega,6,"1,567",1054147293
8333,8333,Love Khichdi,5.7,304,1054147230
8334,8334,Love Love Love,5.5,867,1054037117
8337,8337,Love Marriage,7.6,60,1054037213
8338,8338,Love Per Square Foot,7.2,"7,588",1054147265
8339,8339,Love Qubool Hai,10,5,1054147210
8342,8342,Love Shagun,4.4,104,1054038539
8343,8343,Love Sonia,7.4,"1,570",1054147289
8344,8344,Love Sorries,9.3,79,1054037557
8345,8345,Love Story,6.5,377,1054037504
8346,8346,Love Story 2050,2.6,"2,334",1054037158
8348,8348,Love Trainning,5.8,12,1054037907
8350,8350,Love U... Mr. Kalakaar!,5.3,426,1054037488
8352,8352,Love Will Take Over,3,"2,092",1054037667
8357,8357,Love You to Death,5.3,7,1054038247
8360,8360,Lovefucked,6,365,1054147250
8363,8363,LoveShhuda,4.5,552,1054037434
8364,8364,"Lovesongs: Yesterday, Today & Tomorrow",5.1,42,1054147258
8366,8366,"LSD: Love, Sex Aur Dhokha",7.1,"5,376",1054037671
8370,8370,Lucifer,7.5,"8,210",1054037502
8371,8371,Luck,4.8,"2,513",1054037141
8372,8372,Luck by Chance,7.1,"9,678",1054037534
8373,8373,Luckhnowi Ishq,7.1,23,1054037390
8374,8374,Lucknow Central,6.2,"2,690",1054037095
8378,8378,Lucky Kabootar,5.1,75,1054037616
8380,8380,Lucky: No Time for Love,4.7,"3,457",1054037528
8381,8381,Ludo,7.6,"32,403",1054037303
8382,8382,Luka Chuppi,6.3,"8,808",1054037367
8385,8385,Lupt,5.6,"2,027",1054037653
8386,8386,Lust Stories,6.4,"10,011",1054037089
8392,8392,Luv Ka the End,4.8,"1,434",1054037243
8395,8395,Luv Shuv Pyar Vyar,4.7,31,1054037324
8396,8396,Luv Shuv Tey Chicken Khurana,6.6,"3,690",1054037364
8397,8397,Luv U Alia,5.3,81,1054037593
8398,8398,Luv U Soniyo,5.5,67,1054037162
8399,8399,LuvUTurn,6.2,8,1054037101
8400,8400,M Cream,5.6,611,1054037401
8401,8401,M.... Matric Pass,3.9,14,1054037384
8402,8402,M.A.D: Mad About Dance,5.1,110,1054037122
8403,8403,M.S. Dhoni: The Untold Story,7.9,"43,713",1054038111
8406,8406,Ma Beta,5,14,1054037644
8407,8407,Maa,5.9,103,1054037913
8408,8408,Maa,7.2,12,1054037258
8409,8409,Maa,6.5,88,1054147243
8412,8412,Maa Aur Mamta,7.5,22,1054037273
8414,8414,Maa Baap,6.6,14,1054037084
8418,8418,Maa Beti,5.1,19,1054147317
8425,8425,Maa Kasam,4.4,28,1054037241
8426,8426,Maa Kasam,4.6,23,1054037333
8440,8440,Maa Tujhhe Salaam,3.5,"1,145",1054147227
8443,8443,Maachis,7.8,"2,079",1054037110
8445,8445,Maain Bhi Ladki Hun,7,26,1054037279
8447,8447,Maal Road Dilli,5.7,10,1054037857
8452,8452,Maan Abhiman,5.4,15,1054037115
8454,8454,Maan Gaye Mughall-E-Azam,3.1,491,1054147287
8456,8456,Maan Maryada,3.7,13,1054037494
8460,8460,Maanthrikam,6.3,224,1054037284
8466,8466,Maassab (The Teacher),8.6,155,1054037842
8469,8469,Maati Maangey Khoon,5.4,17,1054147297
8471,8471,Maatr,4.5,399,1054037190
8473,8473,Maazii,5.8,94,1054037295
8474,8474,Machaan,8.6,93,1054037411
8480,8480,Machhli Jal Ki Rani Hai,2.3,235,1054147413
8481,8481,Machine,2.7,761,1054037720
8486,8486,Madaari,7.6,"13,676",1054037077
8488,8488,Madam Chief Minister,4.6,"1,383",1054037144
8491,8491,Madam X,3.7,77,1054037112
8497,8497,Madari,5.3,17,1054037184
8498,8498,Made in China,6.2,"3,845",1054036826
8504,8504,Madholal Keep Walking,6.2,112,1054036804
8505,8505,Madhosh,6.3,253,1054036811
8508,8508,Madhoshi,4.6,395,1054036794
8512,8512,Madhubaala,3.2,9,1054036780
8515,8515,Madhumati,8,"1,273",1054036670
8525,8525,Madly,5.4,146,1054036616
8526,8526,Madly Bangali,7,287,1054036623
8527,8527,Madmast Barkhaa,3.6,27,1054147505
8530,8530,Madras Cafe,7.7,"23,388",1054147167
8532,8532,Madurey,5.1,"1,909",1407618878
8533,8533,Mafia,5,60,1419795031
8541,8541,Magroor,6.5,10,1403459783
8549,8549,Maha Shaktimaan,6.4,16,1419795052
8552,8552,Mahaadev,5.7,36,1419795113
8553,8553,Mahaan,6.1,423,1376822969
8556,8556,Mahabali Hanuman,6.9,21,1376822924
8557,8557,Mahabharat,7.3,77,1376823315
8559,8559,Mahabharat,5.3,497,1418846918
8560,8560,Mahabharat Aur Barbareek,6.8,19,1376823399
8563,8563,Mahaguru,4.9,21,1417378080
8569,8569,Mahal,7.1,387,1436989949
8571,8571,Mahal,6.6,112,1500701533
8576,8576,Mahananda,7.6,21,1376823342
8579,8579,Maharaja,4.1,420,1407617845
8584,8584,Maharana Pratap: The First Freedom Fighter,5,108,1418063557
8588,8588,Maharathi,7.1,976,1407617838
8592,8592,Maha-Sangram,5.6,146,1376823264
8615,8615,Mahayoddha Rama,7.7,35,1403461004
8617,8617,Mahek,8,29,1418063303
8620,8620,Mahesh Dattani's Hasmukh Saab ki Wasihat,6.3,36,1407617852
8627,8627,Mahua,6.2,12,1452052129
8629,8629,Mai,6.7,92,1418063134
8630,8630,Mai Baap,6.8,14,1376823478
8632,8632,Maidan-E-Jung,4.3,530,1407618992
8638,8638,Main Aisa Hi Hoon,4.8,"1,019",1418846818
8639,8639,Main Aur Charles,6.3,"1,588",1419795406
8641,8641,Main Aur Mera Hathi,6.6,34,1407617864
8643,8643,Main Aur Mr. Riight,5.2,347,1403637454
8645,8645,Main Awara Hoon,5.2,38,1419794740
8646,8646,Main Azaad Hoon,7.2,699,1412967983
8647,8647,Main Balwaan,5.8,43,1423422395
8653,8653,Main Chup Rahungi,7.4,48,1412968166
8674,8674,Main Hoon Na,7,"33,177",1452052029
8676,8676,Main Hoon Rajinikanth,7.3,35,1376823648
8684,8684,Main Khiladi Tu Anari,6.5,"5,725",1500701864
8688,8688,Main Krishna Hoon,5.3,185,1418063296
8691,8691,Main Mulayam Singh Yadav,4.2,118,1403459916
8695,8695,Main Prem Ki Diwani Hoon,4,"4,401",1403460820
8700,8700,Main Solah Baras Ki,4.5,40,1417378082
8702,8702,Main Sunder Hoon,6.5,47,1419795311
8705,8705,Main Tera Hero,5.1,"8,139",1417378078
8707,8707,Main Tere Pyaar Mein Pagal,4.7,7,1419795364
8708,8708,Main Tulsi Tere Aangan Ki,6.7,127,1428775441
8709,8709,Main Tumhare Bachche ki Maa Banne Waali Hoon,6.8,101,1418932215
8712,8712,Main Zaroor Aaunga,4.1,47,1436989924
8713,8713,Main Zinda Hoon,7.8,51,1428775428
8715,8715,"Main, Meri Patni... Aur Woh!",7.2,"2,185",1407617830
8717,8717,Maine Dil Tujhko Diya,3.7,"1,125",1417378089
8721,8721,Maine Pyaar Kyun Kiya,5.5,"4,840",1418063292
8725,8725,Majaal,5.1,32,1468113524
8726,8726,Majaz: Ae Gham-e-Dil Kya Karun,5.4,5,1403460635
8731,8731,Majboor Ladki,2.8,9,1418846999
8735,8735,Majhli Didi,7.7,85,1452052059
8736,8736,Majjma,8.1,24,1407617833
8740,8740,Major Saab,5.3,"2,083",1418932074
8741,8741,Majunu,5.2,124,1418846922
8749,8749,Malaal,6,850,1376823419
8750,8750,Malamaal Weekly,7,"6,120",1419025142
8752,8752,Malang,6.5,"8,972",1418847014
8758,8758,Malik Ek,6.6,23,1418847026
8772,8772,Mammo,7.7,406,1376823286
8774,8774,Mamta,6.8,116,1418847031
8785,8785,Man Ka Meet,5.7,21,1412968210
8788,8788,Man Mandir,5.2,32,1417378095
8797,8797,Manasarovar,6.9,80,1418063227
8799,8799,Manavata,7.3,6,1428775446
8801,8801,Manchala,5.2,5,1500701912
8802,8802,Manchali,6.5,129,1376822671
8810,8810,Mandi,7.5,744,1403460900
8820,8820,Mangal Pandey,5.9,29,1441393080
8821,8821,Mangal Pandey: The Rising,6.6,"9,520",1500701981
8823,8823,Mangalashtak Once More,6.2,105,1412967978
8825,8825,Mangalsutra,6.5,48,1441826867
8834,8834,Manikanda,3.6,38,1441826921
8835,8835,Manikarnika: The Queen of Jhansi,6.4,"10,230",1376823423
8838,8838,Manjhi: The Mountain Man,8,"18,207",1376822727
8840,8840,Manjunath,7.2,478,1418847038
8842,8842,Manmatha Leelai,6.7,114,1441393000
8843,8843,Man-Mauji,7.1,39,1423422347
8853,8853,Manokaamnaa,7.1,15,1412967877
8855,8855,Manorama: Six Feet Under,7.6,"7,563",1376823011
8856,8856,Manoranjan,6.8,214,1412967844
8866,8866,Manto,7.4,"3,929",1468113361
8867,8867,Mantostaan,6,89,1418063222
8871,8871,Manzil,6,65,1417378450
8872,8872,Manzil,6.9,289,1427558183
8873,8873,Manzilein Aur Bhi Hain,4.2,16,1419025163
8876,8876,Maqbool,8.1,"10,024",1376823724
8877,8877,Maqsad,5.9,83,1407617856
8879,8879,Mard,6.2,"1,604",1500701951
8881,8881,Mard,4.2,31,1376823007
8885,8885,Mard Ko Dard Nahin Hota,7.4,"6,647",1403460436
8886,8886,Mardaani,7.3,"11,913",1403460837
8887,8887,Mardaani 2,7.4,"8,198",1441392960
8895,8895,Margarita with a Straw,7.2,"3,565",1418846927
8898,8898,Marigold,4.8,"1,890",1403460424
8900,8900,Marine Drive,6.4,16,1403460596
8901,8901,Marjaavaan,3.6,"3,146",1403460427
8903,8903,Market,3.5,132,1500701906
8907,8907,Marne Bhi Do Yaaron,4.9,73,1441392954
8908,8908,Maroon,5.1,291,1376823280
8910,8910,Marshal,5.4,17,1403459790
8911,8911,Marte Dam Tak,4.9,108,1403459797
8913,8913,Marudhar Express,6.1,554,1403460842
8916,8916,Mary Kom,6.8,"10,089",1403460828
8917,8917,Maryada,7.1,61,1441393015
8918,8918,Masaan,8.2,"24,900",1407617678
8919,8919,Masala Chai,8.2,27,1376822996
8920,8920,Masala Republic,5.2,105,1419795374
8922,8922,Maseeha,4.1,74,1407617774
8923,8923,Mashaal,6.2,5,1407617682
8924,8924,Mashaal,7.3,655,1419794797
8926,8926,Mashooka,5.3,30,1436989941
8928,8928,Maska,5.8,"1,317",1403459815
8929,8929,Maska,5.2,284,1376823417
8931,8931,Masoom,8.4,"3,771",1403460850
8934,8934,Masoom,5.8,95,1403459821
8936,8936,Massey Sahib,7.2,105,1403459801
8937,8937,Mast,5.4,903,1403459833
8940,8940,Mast Kalandar,5.2,44,1468113456
8945,8945,Mastana,6.8,51,1441392970
8951,8951,Master,4.8,24,1403460977
8953,8953,Masterji,6.5,95,1403460993
8954,8954,Masti,6.2,"6,068",1421521749
8956,8956,Masti Express,5.1,91,1403460840
8959,8959,MASTI NAHI SASTI,3.3,6,1418063141
8960,8960,Mastizaade,2.4,"2,622",1403460891
8961,8961,Mastram,4.8,514,1419794718
8968,8968,Mati Manas,7.7,42,1441826878
8974,8974,Matru ki Bijlee ka Mandola,5.6,"6,035",1418932197
8976,8976,Matrubhoomi: A Nation Without Women,7.7,"2,042",1412967924
8990,8990,Mausam,8.1,868,1441393840
8991,8991,Mausam,4.7,"5,258",1419025398
8993,8993,Mausam Ikrar Ke Do Pal Pyar Ke,2.8,10,1419794704
8996,8996,Maut,4.3,25,1376823473
9004,9004,Maut Ke Peeche Maut,4.2,6,1500701884
9017,9017,Mawaali,5.4,76,1403459884
9019,9019,Mawali No.1,3.5,8,1376823727
9020,9020,Maximum,4.7,202,1418932236
9022,9022,Maya,7,278,1418932147
9023,9023,Maya,5.4,"2,081",1403460880
9027,9027,Maya Bazaar,6.5,21,1403460991
9030,9030,Maya Darpan,6.9,69,1419025153
9046,9046,Mayurpankh,5.9,16,1407617661
9049,9049,Mazaa Mazaa,2.7,58,1468113409
9052,9052,Mazaaq,6.7,17,1452052112
9053,9053,Mazdoor,8.5,6,1468113551
9055,9055,Mazdoor,6.5,99,1441826946
9056,9056,Mazdoor Zindabaad,5.7,14,1403459855
9060,9060,Me and Mrs. Khanna,3.6,"2,925",1412967834
9061,9061,Medal,7.9,7,1418932153
9062,9062,Mee Raqsam,6.7,384,1376823441
9063,9063,Mee Sindhutai Sapkal,6.9,126,1403459874
9068,9068,Meenakshi,7.2,12,1407617614
9072,9072,Meendum Kokila,6.2,115,1403460925
9073,9073,Meera,6.6,109,1418932149
9075,9075,Meera Ka Mohan,5.5,14,1376822796
9081,9081,Meeruthiya Gangsters,7.2,623,1419025155
9082,9082,Meet Mere Man Ke,5.3,13,1421521738
9088,9088,Megalopolis,6.6,18,1500702115
9097,9097,Meharbaani,6.1,22,1419794816
9099,9099,Mehboob Ki Mehndi,6.7,119,1418063571
9102,9102,Mehbooba,6.5,144,1403459840
9103,9103,Mehbooba,3.5,351,1376823470
9112,9112,Mehndi,3.4,299,1419795351
9115,9115,Mehndi Lagi Mere Haath,5.9,23,1421521954
9117,9117,Mehrban,7.2,47,1468113479
9120,9120,Mehsampur,6.6,41,1403459862
9124,9124,Mela,7.5,98,1417378457
9125,9125,Mela,6.8,44,1412967530
9126,9126,Mela,3.8,"4,247",1419025150
9127,9127,Melody,6.4,123,1452052088
9128,9128,Mem Sahib,7.2,36,1468113476
9129,9129,Mem-Didi,7.4,31,1403460592
9130,9130,Memories,7.6,97,1403459807
9131,9131,Memories in March,7.2,442,1403459786
9133,9133,Memsaab,6.1,17,1419794804
9136,9136,Men Not Allowed,3.6,38,1419025402
9143,9143,Mera Damad,4.4,794,1412968057
9145,9145,Mera Desh Mera Dharam,5.6,11,1407617755
9149,9149,Mera Dil Tere Liye,4.8,8,1418063157
9157,9157,Mera Gaon Mera Desh,7,302,1441826943
9162,9162,Mera Haque,4.7,36,1418063518
9178,9178,Mera Naam Johar,5.8,11,1407617301
9179,9179,Mera Naam Joker,8,"4,684",1441826871
9180,9180,Mera Naseeb,4.1,7,1418063030
9182,9182,Mera Pati Sirf Mera Hai,3.8,37,1441393027
9187,9187,Mera Rakshak,4.6,19,1421521732
9189,9189,Mera Ramrajya Nai Kranti,8.8,16,1403459871
9190,9190,Mera Saathi,4.9,14,1418063547
9191,9191,Mera Saaya,7.6,864,1500701995
9196,9196,Mera Shikar,3.9,7,1418063364
9205,9205,Meraa Dost Meraa Dushman,5.2,12,1421521760
9206,9206,Meraa Ghar Mere Bachche,4.7,20,1427558524
9207,9207,Mere Aagosh Mein,5.5,11,1418926520
9208,9208,Mere Apne,7.4,536,1500701989
9210,9210,Mere Baad,6.6,30,1468113492
9211,9211,Mere Baap Pehle Aap,5.4,"2,058",1419025243
9213,9213,Mere Bhaiya,5.6,13,1417378092
9214,9214,Mere Brother Ki Dulhan,5.8,"8,946",1413055282
9215,9215,Mere Dad Ki Maruti,6.4,"4,535",1468113421
9218,9218,Mere Do Anmol Ratan,5,45,1441826836
9219,9219,Mere Dost Picture Abhi Baaki Hai,3.5,191,1468113413
9225,9225,Mere Haule Dost,6.7,26,1468113542
9226,9226,Mere Humsafar,7,53,1407617697
9227,9227,Mere Huzoor,6.4,59,1468113445
9228,9228,Mere Jeevan Saathi,6.9,168,1468114330
9229,9229,Mere Jeevan Saathi,3.5,902,1376823734
9231,9231,Mere Khwabon Mein Jo Aaye,5.6,93,1418926598
9236,9236,Mere Mehboob,6.9,196,1403460886
9238,9238,Mere Paas Baap Hai,6.1,31,1468113305
9244,9244,Mere Sajana Saath Nibhana,6.3,55,1427558491
9246,9246,Mere Sanam,7.3,53,1418932060
9249,9249,Mere Yaar Ki Shaadi Hai,5.3,"2,102",1423422539
9254,9254,Meri Aawaz Suno,6.6,56,1428775459
9255,9255,Meri Adaalat,5.1,22,1418063317
9261,9261,Meri Bhabhi,5.1,18,1419794605
9263,9263,Meri Biwi Ka Jawab Nahin,3.9,683,1419794505
9264,9264,Meri Biwi Ki Shaadi,6.5,93,1403460908
9267,9267,Meri Ganga Ki Saugandh,5.6,7,1500701943
9275,9275,Meri Jung,7.3,"1,210",1418063254
9282,9282,Meri Majboorii...,3.2,8,1417378121
9284,9284,Meri Nimmo,7.1,283,1376823741
9288,9288,Meri Pyaari Bahania Banegi Dulhania,5,10,1452051990
9289,9289,Meri Pyaari Bindu,6,"4,495",1417378446
9295,9295,Meri Zabaan,5.7,16,1452052044
9302,9302,Michael,5.3,149,1418063085
9303,9303,Mickey Virus,6,"2,639",1418846853
9308,9308,Midnight's Children,6.2,"3,031",1403460883
9317,9317,Milan,6.8,160,1427558171
9324,9324,Milan Talkies,5,321,1403637459
9326,9326,Milap,6,23,1403460418
9328,9328,Milenge Milenge,4.1,"1,739",1468113351
9329,9329,Milestone,6.6,411,1427558503
9330,9330,Miley - Naa Miley - Hum,2.5,225,1412967989
9331,9331,Mili,7.5,"1,272",1427558186
9335,9335,Milta Hai Chance by Chance,6.2,9,1441826928
9337,9337,Mind,6.2,"5,078",1468113562
9344,9344,Mirch,6.5,855,1376823495
9345,9345,Mirch Masala,7.7,"1,248",1441393230
9346,9346,Mirchi: It's Hot,3.9,22,1418063513
9347,9347,Mirror Game,6.1,222,1419025209
9348,9348,Mirza Ghalib,7,103,1376823737
9349,9349,Mirza Juuliet,4.1,101,1421521751
9353,9353,Mirza Sahiban,7.3,27,1412967541
9354,9354,Mirza's Lady,4.6,"1,739",1427558545
9358,9358,Mischief,7.1,12,1423422271
9361,9361,Miss 420,4.3,34,1500702119
9368,9368,Miss Frontier Mail,6.1,17,1468113607
9372,9372,Miss India,7.5,17,1468113389
9376,9376,Miss Lovely,6.4,"3,068",1423422268
9378,9378,Miss Manorama,6.3,9,1412967546
9381,9381,Miss Pamela,4.5,6,1419794800
9383,9383,Miss Tanakpur Haazir Ho,5.4,323,1419794430
9384,9384,Miss Teacher,3.2,235,1468113374
9387,9387,Missed Call,7.6,14,1419794523
9388,9388,Missing,5.8,"2,074",1407617748
9389,9389,Missing on A Weekend,4.3,74,1500701830
9392,9392,Mission Istaanbul: Darr Ke Aagey Jeet Hai!,3.4,"1,099",1418926516
9393,9393,Mission Kashmir,6.7,"6,531",1468113535
9396,9396,Mission Mangal,6.5,"12,611",1419025406
9397,9397,Mission Mumbai,3.8,25,1412967862
9404,9404,Mithya,7.1,"1,934",1441826981
9405,9405,Mitr: My Friend,6.8,245,1468113532
9407,9407,Mitron,6.9,"2,334",1452051960
9410,9410,Mitti,5.3,27,1418847046
9412,9412,Mitti Aur Sona,4.7,35,1419795394
9418,9418,Mixed Doubles,6.4,647,1376823744
9424,9424,Mmirsa,8,13,1419794924
9426,9426,Mod,6.5,399,1468113317
9437,9437,Moh Maya Money,5.6,415,1418063012
9439,9439,Mohabbat,5.5,104,1423422284
9440,9440,Mohabbat,5.3,474,1419795323
9442,9442,Mohabbat Aur Jung,4.5,13,1441826938
9445,9445,Mohabbat Isko Kahete Hain,6.7,23,1418847003
9449,9449,Mohabbat Ki Aag,3.5,13,1468113385
9451,9451,Mohabbat Ki Arzoo,5.3,45,1412968153
9460,9460,Mohabbatein,7.1,"27,990",1419025376
9463,9463,Mohalla Assi,6.8,"1,601",1441393020
9465,9465,Mohan Joshi Hazir Ho!,7.1,153,1419794777
9466,9466,Mohan Rakesh's Adhe Adhure,7.1,32,1427558538
9467,9467,Mohandas,6.8,119,1452052079
9469,9469,Mohenjo Daro,5.7,"10,903",1500701875
9475,9475,Mohra,7,"7,623",1418926532
9476,9476,Mohre,5.3,75,1419025199
9477,9477,Moksh To Maya,4.2,45,1419795367
9478,9478,Moksha: Salvation,6.2,390,1419794453
9479,9479,Mokssh,4.8,13,1418846850
9480,9480,Mom,7.3,"9,395",1427558206
9481,9481,Mome Ki Gudiya,5.9,11,1418846865
9487,9487,Money Hai Toh Honey Hai,2.7,565,1427558240
9488,9488,Monica,5.5,72,1421521681
9493,9493,Monsoon,3.3,61,1418932202
9494,9494,Monsoon Shootout,6.6,"1,071",1418063166
9495,9495,Monsoon Wedding,7.4,"23,663",1436989953
9497,9497,Moods of Crime,5.8,28,1468113498
9498,9498,Moojrim,4.4,21,1412967987
9504,9504,Moral Nights,9,37,1441393049
9508,9508,Morning Raga,6.7,296,1418926552
9509,9509,Morning Walk,4.7,61,1441393053
9510,9510,Mosagallu,7.9,"1,059",1418063440
9513,9513,Mother,4.3,54,1468113329
9514,9514,Mother India,8,"8,788",1419795371
9525,9525,Mounto,4.8,5,1418063237
9527,9527,MP3: Mera Pehla Pehla Pyaar,7,"2,180",1468113336
9531,9531,Mr Joe B. Carvalho,3.6,526,1423422327
9533,9533,Mr Lonely Miss Lovely,5.3,6,1468114339
9535,9535,Mr Ya Miss,3.6,466,1427558499
9536,9536,Mr. & Mrs. '55,7.2,500,1427558669
9537,9537,Mr. & Mrs. Khiladi,6.4,"6,022",1423422377
9541,9541,Mr. Azaad,4.2,95,1419794692
9542,9542,Mr. Bechara,5.4,332,1468113332
9543,9543,Mr. Bond,4.3,622,1418062991
9545,9545,Mr. Hot Mr. Kool,4,21,1419794434
9546,9546,Mr. India,7.8,"14,451",1441826957
9547,9547,Mr. India,6.8,31,1418063017
9550,9550,Mr. Kabaadi,4.8,53,1418063462
9555,9555,Mr. Natwarlal,6.6,"1,328",1419795339
9560,9560,Mr. Romeo,5.5,161,1500701958
9561,9561,Mr. Romeo,6.7,17,1468114333
9562,9562,Mr. Sampat,7.4,27,1376823135
9563,9563,Mr. Singh/Mrs. Mehta,4.2,178,1418846981
9565,9565,Mr. White Mr. Black,3.3,194,1441826975
9566,9566,Mr. X,5.5,20,1418063469
9568,9568,Mr. X,7,5,1427558933
9569,9569,Mr. X,3.8,"1,833",1441393005
9570,9570,Mr. X in Bombay,6.3,110,1376823593
9572,9572,Mridang,5.8,6,1376823571
9574,9574,Mrigayaa,6.6,114,1403461682
9576,9576,Mrityudaata,2.5,378,1418932178
9577,9577,Mrityudand: The Death Sentence,7.3,424,1403460734
9580,9580,Mrs. Scooter,6.5,202,1403460742
9581,9581,Mrs. Serial Killer,4.8,"11,531",1403460687
9583,9583,MSG 2 the Messenger,6.6,"8,431",1403460758
9584,9584,MSG the Warrior: Lion Heart,6.7,"7,362",1403461849
9585,9585,MSG: The Messenger of God,5.8,"11,192",1403460773
9586,9586,Muavza,2.5,6,1376823555
